,season,TOT,age_x,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct.1,shots_attempted.1,time_on_ice_avg,hits,blocks,takeaways,giveaways,name,age_y,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct,uniqueseason
111,2012-13,SJS,27.0,30.0,20.0,0.0,7.0,2.0,0.0,0.0,10.0,1.0,0.0,11.1,153.0,11.1,153.0,16.17,54.0,13.0,5.0,19.0,burnsbr01,27.0,487.0,377.0,56.4,6.7,346.0,276.0,55.6,3.5,8.7,90.4,99.0,56.1,43.9,1
112,2013-14,SJS,28.0,69.0,34.0,26.0,20.0,2.0,0.0,3.0,17.0,9.0,0.0,9.0,454.0,9.0,454.0,16.49,145.0,24.0,45.0,37.0,burnsbr01,28.0,1192.0,888.0,57.3,5.2,881.0,658.0,57.2,3.2,9.9,93.0,102.0,50.3,49.7,1
113,2014-15,SJS,29.0,82.0,65.0,-9.0,10.0,7.0,0.0,2.0,26.0,17.0,0.0,6.9,512.0,6.9,512.0,23.57,148.0,124.0,46.0,101.0,burnsbr01,29.0,1707.0,1487.0,53.4,3.6,1208.0,1051.0,53.5,4.0,8.3,89.9,98.2,51.2,48.8,1
114,2015-16,SJS,30.0,82.0,53.0,-5.0,19.0,7.0,1.0,4.0,24.0,23.0,1.0,7.6,625.0,7.6,625.0,25.52,101.0,145.0,53.0,102.0,burnsbr01,30.0,1674.0,1480.0,53.1,2.9,1235.0,1061.0,53.8,1.7,8.3,90.3,98.6,51.2,48.8,1
115,2016-17,SJS,31.0,24.0,4.0,3.0,7.0,2.0,0.0,2.0,7.0,4.0,1.0,9.1,205.0,9.1,205.0,24.05,24.0,43.0,12.0,48.0,burnsbr01,31.0,500.0,429.0,53.8,2.4,375.0,315.0,54.3,2.4,8.8,91.0,99.8,61.7,38.3,1
118,2007-08,CHI,22.0,67.0,59.0,-7.0,12.0,7.0,0.0,4.0,7.0,10.0,0.0,11.7,279.0,11.7,279.0,17.02,137.0,30.0,30.0,28.0,byfugdu01,22.0,706.0,596.0,54.2,2.6,562.0,473.0,54.3,1.2,7.4,90.5,97.9,54.4,45.6,1
119,2008-09,CHI,23.0,77.0,81.0,7.0,12.0,3.0,0.0,4.0,12.0,4.0,0.0,7.4,320.0,7.4,320.0,14.52,169.0,23.0,26.0,18.0,byfugdu01,23.0,850.0,683.0,55.4,-1.0,657.0,535.0,55.1,-1.4,6.6,94.4,101.0,58.8,41.2,1
120,2009-10,CHI,24.0,82.0,94.0,-7.0,11.0,6.0,0.0,3.0,12.0,5.0,0.0,8.1,350.0,8.1,350.0,16.25,215.0,38.0,48.0,27.0,byfugdu01,24.0,1061.0,881.0,54.6,-5.8,807.0,639.0,55.8,-6.3,6.2,91.0,97.2,54.7,45.3,1
121,2010-11,ATL,25.0,81.0,93.0,-2.0,12.0,8.0,0.0,6.0,17.0,16.0,0.0,5.8,615.0,5.8,615.0,23.18,138.0,71.0,84.0,58.0,byfugdu01,25.0,1653.0,1378.0,54.5,7.4,1254.0,1037.0,54.7,5.5,8.5,90.9,99.4,55.3,44.7,1
122,2011-12,WPG,26.0,66.0,72.0,-8.0,8.0,4.0,0.0,3.0,25.0,15.0,1.0,5.4,478.0,5.4,478.0,24.07,112.0,57.0,49.0,55.0,byfugdu01,26.0,1383.0,1197.0,53.6,5.1,1048.0,946.0,52.6,2.3,8.7,89.5,98.2,54.1,45.9,1
123,2012-13,WPG,27.0,43.0,34.0,-1.0,4.0,4.0,0.0,2.0,14.0,6.0,0.0,5.6,275.0,5.6,275.0,24.24,80.0,47.0,26.0,50.0,byfugdu01,27.0,861.0,832.0,50.9,0.0,651.0,638.0,50.5,-0.6,9.6,90.8,100.0,50.9,49.1,1
124,2013-14,WPG,28.0,78.0,86.0,-20.0,12.0,8.0,0.0,1.0,18.0,18.0,0.0,7.8,489.0,7.8,489.0,23.05,213.0,80.0,68.0,72.0,byfugdu01,28.0,1412.0,1341.0,51.3,-0.5,1051.0,998.0,51.3,-1.1,7.7,89.1,96.8,51.7,48.3,1
125,2014-15,WPG,29.0,69.0,124.0,5.0,13.0,5.0,0.0,3.0,14.0,12.0,1.0,8.6,425.0,8.6,425.0,22.41,204.0,60.0,47.0,57.0,byfugdu01,29.0,1161.0,1029.0,53.0,0.3,880.0,782.0,52.9,1.3,8.7,91.8,100.0,52.4,47.6,1
126,2015-16,WPG,30.0,81.0,119.0,4.0,15.0,3.0,1.0,6.0,19.0,14.0,1.0,7.7,482.0,7.7,482.0,25.12,222.0,105.0,73.0,92.0,byfugdu01,30.0,1660.0,1386.0,54.5,5.2,1228.0,1050.0,53.9,4.6,9.4,89.9,99.3,52.9,47.1,1
127,2016-17,WPG,31.0,25.0,27.0,-2.0,2.0,0.0,0.0,0.0,9.0,2.0,0.0,3.1,150.0,3.1,150.0,27.49,64.0,44.0,20.0,33.0,byfugdu01,31.0,477.0,458.0,51.0,4.7,351.0,332.0,51.4,5.6,10.5,88.4,98.9,43.6,56.4,1
133,2009-10,PHI,25.0,76.0,207.0,5.0,11.0,1.0,0.0,1.0,9.0,1.0,0.0,11.4,165.0,11.4,165.0,11.15,194.0,17.0,24.0,27.0,carcida01,25.0,672.0,722.0,48.2,-4.6,506.0,504.0,50.1,-3.8,8.1,93.2,101.0,47.0,53.0,1
134,2010-11,PHI,26.0,57.0,127.0,-14.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,7.1,86.0,7.1,86.0,7.46,80.0,14.0,7.0,6.0,carcida01,26.0,353.0,443.0,44.3,-6.3,255.0,319.0,44.4,-7.1,3.6,90.6,94.2,41.0,59.0,1
135,2011-12,CHI,27.0,28.0,82.0,10.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,7.4,55.0,7.4,55.0,11.24,76.0,9.0,8.0,2.0,carcida01,27.0,288.0,238.0,54.8,3.3,219.0,176.0,55.4,3.0,11.3,94.1,105.0,62.4,37.6,1
136,2012-13,CHI,28.0,23.0,11.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,8.7,42.0,8.7,42.0,8.00,37.0,6.0,6.0,2.0,carcida01,28.0,186.0,151.0,55.2,-2.7,129.0,104.0,55.4,-3.8,8.4,89.6,98.0,68.3,31.7,1
137,2013-14,TOT,29.0,57.0,100.0,-1.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,9.1,100.0,9.1,100.0,9.17,112.0,21.0,4.0,20.0,carcida01,29.0,473.0,467.0,50.3,-5.6,365.0,339.0,51.8,-3.8,5.6,93.8,99.3,43.0,57.0,1
140,2014-15,CHI,30.0,39.0,54.0,3.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,9.5,72.0,9.5,72.0,8.11,36.0,7.0,6.0,5.0,carcida01,30.0,292.0,299.0,49.4,-4.6,213.0,212.0,50.1,-2.9,6.8,95.0,101.0,41.8,58.2,1
143,2007-08,SJS,23.0,62.0,26.0,-8.0,0.0,2.0,0.0,1.0,7.0,6.0,0.0,3.2,120.0,3.2,120.0,16.33,29.0,62.0,17.0,43.0,carlema01,23.0,731.0,552.0,57.0,4.0,568.0,398.0,58.8,5.1,7.1,87.6,94.7,61.6,38.4,1
144,2008-09,TOT,24.0,76.0,22.0,3.0,5.0,0.0,0.0,2.0,13.0,8.0,0.0,5.9,178.0,5.9,178.0,21.24,38.0,142.0,47.0,56.0,carlema01,24.0,1304.0,1315.0,49.8,1.4,989.0,988.0,50.0,0.8,8.1,92.5,100.0,46.8,53.2,1
147,2009-10,PHI,25.0,80.0,16.0,19.0,4.0,2.0,0.0,1.0,17.0,12.0,0.0,4.4,277.0,4.4,277.0,23.23,35.0,137.0,34.0,64.0,carlema01,25.0,1463.0,1323.0,52.5,0.8,1097.0,949.0,53.6,0.9,9.1,92.4,101.0,48.5,51.5,1
148,2010-11,PHI,26.0,82.0,23.0,30.0,1.0,0.0,0.0,0.0,37.0,2.0,0.0,0.9,262.0,0.9,262.0,21.59,51.0,157.0,33.0,59.0,carlema01,26.0,1564.0,1518.0,50.7,-0.6,1173.0,1089.0,51.9,0.3,10.2,92.0,102.0,48.1,51.9,1
149,2011-12,PHI,27.0,82.0,36.0,4.0,1.0,3.0,0.0,0.0,25.0,9.0,0.0,3.0,292.0,3.0,292.0,23.01,55.0,164.0,18.0,55.0,carlema01,27.0,1524.0,1379.0,52.5,0.2,1109.0,984.0,53.0,0.8,8.3,91.5,99.8,49.6,50.4,1
150,2012-13,TBL,28.0,48.0,4.0,1.0,3.0,2.0,0.0,0.0,14.0,3.0,0.0,7.6,133.0,7.6,133.0,23.45,32.0,87.0,22.0,34.0,carlema01,28.0,759.0,861.0,46.9,-1.6,569.0,639.0,47.1,-1.9,10.5,91.3,101.0,48.6,51.4,1
151,2013-14,TBL,29.0,82.0,28.0,11.0,1.0,1.0,0.0,0.0,23.0,6.0,0.0,1.7,218.0,1.7,218.0,22.11,46.0,161.0,21.0,43.0,carlema01,29.0,1351.0,1463.0,48.0,-5.6,1036.0,1069.0,49.2,-4.3,9.1,92.5,101.0,49.7,50.3,1
152,2014-15,TBL,30.0,59.0,26.0,12.0,3.0,1.0,0.0,0.0,14.0,0.0,0.0,5.5,148.0,5.5,148.0,20.29,27.0,109.0,13.0,41.0,carlema01,30.0,970.0,871.0,52.7,-0.5,722.0,634.0,53.2,-0.7,8.4,92.9,101.0,50.8,49.2,1
153,2015-16,TBL,31.0,64.0,26.0,4.0,2.0,0.0,0.0,1.0,7.0,0.0,0.0,3.7,112.0,3.7,112.0,16.47,30.0,91.0,9.0,28.0,carlema01,31.0,813.0,916.0,47.0,-6.9,607.0,665.0,47.7,-5.6,8.3,92.7,101.0,46.2,53.8,1
154,2016-17,NSH,32.0,6.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,13.09,3.0,5.0,0.0,4.0,carlema01,32.0,60.0,61.0,49.6,2.3,44.0,44.0,50.0,3.9,9.1,87.1,96.2,52.2,47.8,1
157,2007-08,PHI,23.0,82.0,55.0,6.0,20.0,7.0,2.0,5.0,12.0,11.0,1.0,11.2,464.0,11.2,464.0,18.51,52.0,53.0,56.0,60.0,carteje01,23.0,1096.0,1120.0,49.5,2.7,851.0,842.0,50.3,3.6,9.0,91.9,100.0,40.2,59.8,1
158,2008-09,PHI,24.0,82.0,68.0,23.0,29.0,13.0,4.0,12.0,27.0,11.0,0.0,13.5,585.0,13.5,585.0,20.57,54.0,53.0,72.0,65.0,carteje01,24.0,1221.0,1357.0,47.4,-1.8,932.0,1014.0,47.9,-2.5,10.5,92.5,103.0,41.6,58.4,1
159,2009-10,PHI,25.0,74.0,38.0,2.0,20.0,11.0,2.0,6.0,17.0,11.0,0.0,10.3,585.0,10.3,585.0,19.18,60.0,34.0,43.0,26.0,carteje01,25.0,1166.0,1044.0,52.8,1.0,893.0,790.0,53.1,0.3,8.1,92.0,100.0,53.7,46.3,1
160,2010-11,PHI,26.0,80.0,39.0,27.0,28.0,8.0,0.0,7.0,21.0,9.0,0.0,10.7,569.0,10.7,569.0,18.15,65.0,41.0,40.0,29.0,carteje01,26.0,1223.0,1135.0,51.9,0.8,920.0,842.0,52.2,0.2,10.2,93.2,103.0,44.6,55.4,1
161,2011-12,TOT,27.0,55.0,16.0,-12.0,11.0,10.0,0.0,2.0,10.0,3.0,0.0,11.4,312.0,11.4,312.0,19.11,16.0,17.0,26.0,20.0,carteje01,27.0,779.0,807.0,49.1,-3.5,611.0,644.0,48.7,-4.2,8.0,90.5,98.4,50.2,49.8,1
165,2013-14,LAK,29.0,72.0,44.0,8.0,18.0,8.0,1.0,5.0,17.0,6.0,0.0,10.5,461.0,10.5,461.0,18.57,68.0,29.0,32.0,59.0,carteje01,29.0,1167.0,875.0,57.1,-2.5,877.0,682.0,56.3,-2.6,7.6,92.5,100.0,55.3,44.7,1
166,2014-15,LAK,30.0,82.0,28.0,7.0,17.0,10.0,1.0,5.0,28.0,5.0,1.0,12.8,417.0,12.8,417.0,17.58,74.0,32.0,29.0,42.0,carteje01,30.0,1201.0,967.0,55.4,1.5,905.0,745.0,54.8,1.9,8.9,90.4,99.2,55.0,45.0,1
167,2015-16,LAK,31.0,77.0,20.0,18.0,19.0,4.0,1.0,6.0,29.0,8.0,1.0,9.9,447.0,9.9,447.0,18.23,89.0,39.0,26.0,41.0,carteje01,31.0,1274.0,1013.0,55.7,-0.9,957.0,786.0,54.9,-1.9,9.1,92.0,101.0,59.3,40.7,1
173,2007-08,PHI,22.0,78.0,74.0,17.0,4.0,5.0,0.0,2.0,16.0,10.0,1.0,8.0,240.0,8.0,240.0,21.14,79.0,79.0,36.0,53.0,coburbr01,22.0,1152.0,1147.0,50.1,3.7,902.0,900.0,50.1,3.5,9.4,92.8,102.0,42.4,57.6,1
174,2008-09,PHI,23.0,80.0,97.0,7.0,4.0,3.0,0.0,0.0,11.0,8.0,2.0,5.4,277.0,5.4,277.0,24.37,146.0,129.0,39.0,59.0,coburbr01,23.0,1397.0,1343.0,51.0,4.0,1075.0,1012.0,51.5,3.8,7.8,91.7,99.5,44.4,55.6,1
175,2009-10,PHI,24.0,81.0,54.0,-6.0,4.0,1.0,0.0,0.0,12.0,2.0,0.0,4.1,290.0,4.1,290.0,21.08,118.0,109.0,22.0,45.0,coburbr01,24.0,1387.0,1206.0,53.5,1.8,1043.0,899.0,53.7,0.9,7.5,91.0,98.5,50.7,49.3,1
176,2010-11,PHI,25.0,82.0,53.0,15.0,2.0,0.0,0.0,0.0,13.0,0.0,1.0,1.8,241.0,1.8,241.0,21.04,177.0,133.0,32.0,51.0,coburbr01,25.0,1410.0,1418.0,49.9,-1.5,1071.0,1041.0,50.7,-1.3,9.2,91.5,100.0,49.5,50.5,1
177,2011-12,PHI,26.0,81.0,56.0,10.0,4.0,0.0,0.0,0.0,18.0,0.0,2.0,3.5,261.0,3.5,261.0,22.03,164.0,119.0,33.0,43.0,coburbr01,26.0,1399.0,1381.0,50.3,-3.3,1037.0,1018.0,50.5,-2.9,9.4,91.4,100.0,50.6,49.4,1
178,2012-13,PHI,27.0,33.0,41.0,-10.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.6,102.0,2.6,102.0,22.37,76.0,61.0,12.0,31.0,coburbr01,27.0,543.0,610.0,47.1,-4.5,392.0,443.0,46.9,-5.7,7.4,88.8,96.1,39.3,60.7,1
179,2013-14,PHI,28.0,82.0,63.0,-6.0,4.0,0.0,1.0,2.0,12.0,0.0,0.0,4.1,269.0,4.1,269.0,22.27,109.0,115.0,26.0,44.0,coburbr01,28.0,1391.0,1366.0,50.5,-0.6,1021.0,1034.0,49.7,-0.9,8.4,90.9,99.3,47.8,52.2,1
180,2014-15,TOT,29.0,43.0,25.0,2.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,2.2,117.0,2.2,117.0,19.56,62.0,66.0,10.0,22.0,coburbr01,29.0,633.0,631.0,50.1,-2.0,478.0,454.0,51.3,0.2,7.4,92.2,99.5,44.8,55.2,1
183,2015-16,TBL,30.0,80.0,53.0,12.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,1.1,191.0,1.1,191.0,16.45,111.0,88.0,17.0,31.0,coburbr01,30.0,999.0,971.0,50.7,-1.8,741.0,750.0,49.7,-2.4,9.3,92.5,101.0,49.1,50.9,1
184,2016-17,TBL,31.0,24.0,12.0,-1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,67.0,0.0,67.0,16.06,26.0,17.0,0.0,9.0,coburbr01,31.0,327.0,289.0,53.1,4.4,246.0,224.0,52.3,3.9,9.0,89.5,98.6,40.2,59.8,1
187,2007-08,NYI,23.0,16.0,8.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,8.46,12.0,2.0,6.0,1.0,collije01,23.0,89.0,79.0,53.0,3.0,70.0,57.0,55.1,8.2,1.9,88.4,90.2,48.1,51.9,1
188,2008-09,NYI,24.0,6.0,2.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,11.03,18.0,5.0,1.0,1.0,collije01,24.0,35.0,56.0,38.5,-12.0,30.0,37.0,44.8,-12.0,5.3,90.0,95.3,31.3,68.8,1
189,2010-11,NYI,26.0,15.0,10.0,-7.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,28.6,20.0,28.6,20.0,11.53,23.0,9.0,11.0,4.0,collije01,26.0,123.0,159.0,43.6,-8.7,84.0,117.0,41.8,-9.5,5.1,89.3,94.4,43.3,56.7,1
190,2007-08,DAL,22.0,8.0,39.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,10.0,6.38,7.0,1.0,3.0,1.0,crombbj01,22.0,37.0,43.0,46.3,-6.3,30.0,39.0,43.5,-8.5,21.7,86.2,107.0,73.1,26.9,1
191,2008-09,TOT,23.0,81.0,148.0,-9.0,11.0,0.0,1.0,3.0,8.0,2.0,0.0,9.7,217.0,9.7,217.0,12.43,87.0,14.0,19.0,11.0,crombbj01,23.0,785.0,813.0,49.1,-1.4,625.0,621.0,50.2,-1.7,6.5,91.5,98.0,45.8,54.2,1
194,2009-10,STL,24.0,79.0,168.0,-5.0,6.0,0.0,1.0,1.0,7.0,0.0,1.0,5.8,199.0,5.8,199.0,13.05,82.0,31.0,31.0,16.0,crombbj01,24.0,663.0,750.0,46.9,-7.1,495.0,581.0,46.0,-8.3,6.2,92.4,98.6,44.6,55.4,1
195,2010-11,STL,25.0,80.0,154.0,-18.0,6.0,0.0,1.0,0.0,7.0,0.0,0.0,6.2,210.0,6.2,210.0,12.48,93.0,15.0,16.0,12.0,crombbj01,25.0,784.0,818.0,48.9,-4.2,578.0,607.0,48.8,-5.0,6.3,89.7,96.0,49.0,51.0,1
196,2011-12,STL,26.0,40.0,71.0,-2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,83.0,2.0,83.0,8.18,22.0,2.0,3.0,2.0,crombbj01,26.0,265.0,241.0,52.4,-4.0,194.0,170.0,53.3,-4.9,3.0,95.0,98.0,51.7,48.3,1
197,2012-13,TBL,27.0,44.0,112.0,4.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,84.0,2.0,84.0,11.05,44.0,15.0,11.0,7.0,crombbj01,27.0,308.0,364.0,45.8,-1.9,250.0,268.0,48.3,0.9,6.3,96.3,102.0,30.1,69.9,1
198,2013-14,TBL,28.0,55.0,79.0,-2.0,3.0,0.0,0.0,1.0,6.0,0.0,1.0,5.0,105.0,5.0,105.0,10.10,57.0,15.0,15.0,5.0,crombbj01,28.0,402.0,434.0,48.1,-2.8,303.0,323.0,48.4,-3.0,5.1,93.8,98.9,47.5,52.5,1
199,2014-15,ARI,29.0,58.0,79.0,-6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,83.0,7.0,83.0,8.06,68.0,12.0,7.0,5.0,crombbj01,29.0,364.0,483.0,43.0,-6.4,259.0,362.0,41.7,-6.8,5.3,93.9,99.2,43.3,56.7,1
201,2007-08,NYR,22.0,61.0,10.0,11.0,11.0,3.0,0.0,4.0,14.0,1.0,0.0,11.6,200.0,11.6,200.0,12.59,86.0,26.0,22.0,16.0,dawesni01,22.0,663.0,533.0,55.4,-0.5,526.0,399.0,56.9,-0.6,8.9,92.5,101.0,61.1,38.9,1
202,2008-09,TOT,23.0,64.0,15.0,-6.0,7.0,3.0,0.0,4.0,10.0,1.0,0.0,8.7,197.0,8.7,197.0,13.15,84.0,25.0,17.0,20.0,dawesni01,23.0,695.0,691.0,50.1,-4.7,532.0,524.0,50.4,-3.7,7.4,91.2,98.6,61.7,38.3,1
205,2009-10,CGY,24.0,66.0,18.0,1.0,10.0,4.0,0.0,2.0,13.0,5.0,0.0,14.6,195.0,14.6,195.0,14.32,66.0,32.0,14.0,22.0,dawesni01,24.0,799.0,693.0,53.6,1.5,562.0,512.0,52.3,1.8,9.5,90.8,100.0,50.8,49.2,1
206,2010-11,TOT,25.0,13.0,0.0,-6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,20.0,9.49,19.0,3.0,6.0,3.0,dawesni01,25.0,104.0,133.0,43.9,1.9,81.0,99.0,45.0,2.5,3.3,87.7,91.0,47.6,52.4,1
210,2010-11,VAN,25.0,12.0,10.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,7.21,22.0,4.0,1.0,0.0,desbigu01,25.0,57.0,91.0,38.5,-14.0,43.0,66.0,39.4,-13.0,0.0,94.3,94.3,42.3,57.7,1
211,2011-12,CGY,26.0,10.0,25.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,7.07,16.0,2.0,0.0,2.0,desbigu01,26.0,41.0,54.0,43.2,-4.8,33.0,43.0,43.4,-3.1,0.0,96.9,96.9,56.7,43.3,1
212,2008-09,COL,23.0,8.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,9.34,4.0,1.0,1.0,0.0,dupuiph01,23.0,45.0,64.0,41.3,-4.0,33.0,50.0,39.8,-3.5,4.2,93.9,98.1,60.0,40.0,1
213,2009-10,COL,24.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,6.0,8.14,4.0,4.0,2.0,2.0,dupuiph01,24.0,22.0,32.0,40.7,-9.7,15.0,19.0,44.1,-10.0,9.1,100.0,109.0,33.3,66.7,1
214,2010-11,COL,25.0,74.0,40.0,-4.0,5.0,0.0,1.0,0.0,10.0,0.0,1.0,5.9,155.0,5.9,155.0,9.07,128.0,28.0,44.0,10.0,dupuiph01,25.0,441.0,533.0,45.3,-4.7,349.0,396.0,46.8,-2.1,8.4,90.4,98.8,41.9,58.1,1
215,2011-12,TOR,26.0,30.0,16.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,49.0,10.30,37.0,16.0,7.0,7.0,dupuiph01,26.0,181.0,200.0,47.5,-2.0,137.0,146.0,48.4,-1.0,0.0,96.7,96.7,42.4,57.6,1
218,2007-08,TOT,23.0,37.0,10.0,-2.0,3.0,2.0,0.0,1.0,8.0,2.0,0.0,6.2,137.0,6.2,137.0,12.46,42.0,12.0,18.0,11.0,eavespa01,23.0,371.0,347.0,51.7,0.3,286.0,261.0,52.3,0.7,7.0,91.2,98.2,53.8,46.2,1
221,2008-09,CAR,24.0,74.0,31.0,7.0,4.0,1.0,1.0,1.0,8.0,0.0,0.0,5.2,185.0,5.2,185.0,11.15,134.0,33.0,27.0,16.0,eavespa01,24.0,659.0,648.0,50.4,-2.6,500.0,485.0,50.8,-2.9,6.1,95.3,101.0,53.6,46.4,1
222,2009-10,DET,25.0,65.0,26.0,0.0,11.0,0.0,1.0,1.0,10.0,0.0,0.0,10.0,208.0,10.0,208.0,13.26,125.0,43.0,20.0,11.0,eavespa01,25.0,683.0,642.0,51.5,-2.3,528.0,503.0,51.2,-2.4,8.3,91.1,99.4,50.7,49.3,1
223,2010-11,DET,26.0,63.0,14.0,-2.0,10.0,2.0,1.0,1.0,7.0,0.0,0.0,12.0,201.0,12.0,201.0,12.42,106.0,27.0,20.0,14.0,eavespa01,26.0,652.0,578.0,53.0,-0.9,504.0,461.0,52.2,-1.4,7.2,91.5,98.6,48.3,51.7,1
224,2011-12,DET,27.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,0.0,34.0,11.03,21.0,7.0,2.0,1.0,eavespa01,27.0,93.0,61.0,60.4,-2.8,72.0,44.0,62.1,-0.3,5.3,90.9,96.2,60.9,39.1,1
225,2012-13,DET,28.0,34.0,4.0,-1.0,2.0,0.0,0.0,1.0,5.0,1.0,0.0,4.8,75.0,4.8,75.0,10.35,40.0,11.0,7.0,4.0,eavespa01,28.0,270.0,233.0,53.7,2.3,208.0,183.0,53.2,1.4,7.2,91.9,99.0,52.7,47.3,1
226,2013-14,TOT,29.0,30.0,2.0,-7.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,3.8,93.0,3.8,93.0,11.16,43.0,5.0,8.0,3.0,eavespa01,29.0,247.0,236.0,51.1,-3.9,181.0,183.0,49.7,-4.0,5.0,91.6,96.6,51.2,48.8,1
229,2014-15,DAL,30.0,47.0,8.0,12.0,8.0,6.0,0.0,2.0,10.0,3.0,0.0,15.4,182.0,15.4,182.0,13.43,69.0,27.0,18.0,10.0,eavespa01,30.0,607.0,515.0,54.1,1.9,464.0,365.0,56.0,3.9,11.0,90.6,101.0,56.7,43.3,1
230,2015-16,DAL,31.0,54.0,27.0,-5.0,6.0,5.0,0.0,2.0,4.0,2.0,0.0,12.8,160.0,12.8,160.0,12.58,70.0,20.0,15.0,11.0,eavespa01,31.0,582.0,533.0,52.2,-0.4,423.0,375.0,53.0,0.7,7.6,91.5,99.1,50.4,49.6,1
231,2016-17,DAL,32.0,23.0,8.0,-5.0,4.0,5.0,0.0,1.0,4.0,3.0,0.0,15.5,104.0,15.5,104.0,16.51,30.0,13.0,6.0,3.0,eavespa01,32.0,297.0,276.0,51.8,5.3,219.0,185.0,54.2,7.5,8.9,87.5,96.4,43.8,56.3,1
232,2007-08,ATL,23.0,82.0,42.0,-5.0,1.0,4.0,0.0,0.0,11.0,22.0,0.0,4.8,207.0,4.8,207.0,24.28,21.0,106.0,30.0,52.0,enstrto01,23.0,879.0,1239.0,41.5,-4.0,677.0,943.0,41.8,-3.8,11.0,91.9,102.0,43.0,57.0,1
233,2008-09,ATL,24.0,82.0,52.0,14.0,2.0,2.0,1.0,1.0,13.0,12.0,2.0,5.8,169.0,5.8,169.0,23.32,29.0,120.0,24.0,45.0,enstrto01,24.0,1111.0,1283.0,46.4,-3.4,863.0,990.0,46.6,-4.2,11.5,91.2,102.0,43.2,56.8,1
234,2009-10,ATL,25.0,82.0,30.0,-5.0,4.0,2.0,0.0,0.0,26.0,17.0,1.0,5.5,239.0,5.5,239.0,22.16,20.0,99.0,36.0,30.0,enstrto01,25.0,1315.0,1257.0,51.1,2.1,983.0,988.0,49.9,1.0,8.7,90.7,99.4,48.1,51.9,1
235,2010-11,ATL,26.0,72.0,54.0,-10.0,4.0,6.0,0.0,0.0,18.0,22.0,1.0,8.8,246.0,8.8,246.0,23.41,30.0,137.0,26.0,27.0,enstrto01,26.0,1332.0,1271.0,51.2,1.7,1005.0,964.0,51.0,-0.3,8.1,90.8,99.0,55.5,44.5,1
236,2011-12,WPG,27.0,62.0,38.0,6.0,4.0,2.0,0.0,1.0,18.0,9.0,0.0,6.4,183.0,6.4,183.0,23.51,24.0,84.0,8.0,29.0,enstrto01,27.0,1263.0,1039.0,54.9,5.0,964.0,802.0,54.6,3.7,8.8,90.8,99.6,53.4,46.6,1
237,2012-13,WPG,28.0,22.0,8.0,-8.0,3.0,1.0,0.0,2.0,4.0,6.0,1.0,19.0,50.0,19.0,50.0,22.31,9.0,38.0,2.0,8.0,enstrto01,28.0,371.0,372.0,49.9,-3.9,286.0,266.0,51.8,-1.0,7.1,89.3,96.4,51.3,48.7,1
238,2013-14,WPG,29.0,82.0,56.0,-9.0,6.0,4.0,0.0,3.0,11.0,9.0,0.0,9.4,225.0,9.4,225.0,23.54,37.0,142.0,13.0,39.0,enstrto01,29.0,1436.0,1374.0,51.1,-0.9,1080.0,1026.0,51.3,-0.7,7.5,91.8,99.3,51.3,48.7,1
